2022-04-08 15:01:53,620 INFO  Logger.cs: 70 - 
2022-04-08 15:02:34,354 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-3
2022-04-08 15:02:34,359 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-3
2022-04-08 15:02:34,359 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-3
2022-04-08 15:02:34,364 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-4
2022-04-08 15:02:34,364 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-4
2022-04-08 15:02:34,366 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-4
2022-04-08 15:02:34,748 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-08 15:02:34,756 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-08 15:02:34,768 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-08 15:02:37,789 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:02:43,228 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:02:48,038 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:02:48,408 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:02:48,659 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:02:49,038 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:01,628 INFO  ExportPropertyManager.cs: 416 - Configuration canceled
2022-04-08 15:03:01,695 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:04,249 INFO  SwAddin.cs: 294 - Assembly export called for file rover_autonav
2022-04-08 15:03:05,559 INFO  SwAddin.cs: 313 - Saving assembly
2022-04-08 15:03:05,767 INFO  SwAddin.cs: 316 - Opening property manager
2022-04-08 15:03:05,767 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rover_autonav
2022-04-08 15:03:05,767 INFO  ExportHelperExtension.cs: 1136 - Found 49 in rover_autonav
2022-04-08 15:03:05,767 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in rover_autonav
2022-04-08 15:03:05,775 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-08 15:03:05,775 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-04-08 15:03:05,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Basic_Rover_Base-1
2022-04-08 15:03:05,779 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Basic_Rover_Base-1
2022-04-08 15:03:05,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Basic_Rover_Base-1
2022-04-08 15:03:05,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-1
2022-04-08 15:03:05,779 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-1
2022-04-08 15:03:05,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-1
2022-04-08 15:03:05,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-2
2022-04-08 15:03:05,799 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-2
2022-04-08 15:03:05,799 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-2
2022-04-08 15:03:05,799 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-3
2022-04-08 15:03:05,799 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-3
2022-04-08 15:03:05,804 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-3
2022-04-08 15:03:05,804 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-4
2022-04-08 15:03:05,804 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-4
2022-04-08 15:03:05,804 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-4
2022-04-08 15:03:05,814 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rover_autonav
2022-04-08 15:03:05,814 INFO  ExportHelperExtension.cs: 1136 - Found 49 in rover_autonav
2022-04-08 15:03:05,814 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in rover_autonav
2022-04-08 15:03:05,814 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-08 15:03:05,819 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-04-08 15:03:05,819 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Basic_Rover_Base-1
2022-04-08 15:03:05,848 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Basic_Rover_Base-1
2022-04-08 15:03:05,848 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Basic_Rover_Base-1
2022-04-08 15:03:05,848 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-1
2022-04-08 15:03:05,848 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-1
2022-04-08 15:03:05,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-1
2022-04-08 15:03:05,858 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-2
2022-04-08 15:03:05,858 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-2
2022-04-08 15:03:05,858 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-2
2022-04-08 15:03:05,863 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-3
2022-04-08 15:03:05,863 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-3
2022-04-08 15:03:05,863 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-3
2022-04-08 15:03:05,868 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-4
2022-04-08 15:03:05,868 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-4
2022-04-08 15:03:05,868 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-4
2022-04-08 15:03:05,925 INFO  SwAddin.cs: 339 - Loading config tree
2022-04-08 15:03:05,925 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-04-08 15:03:05,925 INFO  SwAddin.cs: 344 - Showing property manager
2022-04-08 15:03:09,163 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:19,839 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:20,008 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:20,188 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:20,408 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:35,768 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:37,174 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:38,876 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:03:41,178 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:11,779 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:13,769 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:15,396 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:36,338 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:38,478 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:04:41,868 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:05:00,753 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:05:02,729 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:05:04,269 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:05:10,651 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2022-04-08 15:05:10,999 INFO  ExportHelperExtension.cs: 347 - Creating joint lbacklink
2022-04-08 15:05:11,338 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lbacklink failed
2022-04-08 15:05:11,349 INFO  ExportHelperExtension.cs: 347 - Creating joint rbacklink
2022-04-08 15:05:11,409 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rbacklink failed
2022-04-08 15:05:11,409 INFO  ExportHelperExtension.cs: 347 - Creating joint lfrontlink
2022-04-08 15:05:11,468 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child lfrontlink failed
2022-04-08 15:05:11,476 INFO  ExportHelperExtension.cs: 347 - Creating joint rfrontlink
2022-04-08 15:05:11,518 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child rfrontlink failed
2022-04-08 15:05:11,809 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from rover_autonav
2022-04-08 15:05:11,818 INFO  ExportHelperExtension.cs: 1136 - Found 50 in rover_autonav
2022-04-08 15:05:11,826 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in rover_autonav
2022-04-08 15:05:11,834 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-08 15:05:11,834 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-04-08 15:05:11,834 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Basic_Rover_Base-1
2022-04-08 15:05:11,847 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Basic_Rover_Base-1
2022-04-08 15:05:11,847 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Basic_Rover_Base-1
2022-04-08 15:05:11,857 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-1
2022-04-08 15:05:11,859 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-1
2022-04-08 15:05:11,859 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-1
2022-04-08 15:05:11,859 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-2
2022-04-08 15:05:11,859 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-2
2022-04-08 15:05:11,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-2
2022-04-08 15:05:11,864 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-3
2022-04-08 15:05:11,864 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-3
2022-04-08 15:05:11,864 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-3
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Rover_Wheel-4
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-4
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Rover_Wheel-4
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from rover_autonav
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1136 - Found 50 in rover_autonav
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [RefAxis] in rover_autonav
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Basic_Rover_Base-1
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Basic_Rover_Base-1
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Basic_Rover_Base-1
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-1
2022-04-08 15:05:11,869 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-1
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-1
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-2
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-2
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-2
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-3
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-3
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-3
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Rover_Wheel-4
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Rover_Wheel-4
2022-04-08 15:05:11,878 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Rover_Wheel-4
2022-04-08 15:05:11,979 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2022-04-08 15:07:10,978 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2022-04-08 15:07:10,989 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
